,brand,ram_gb,storage_gb,expandable_storage,battery_type,battery_mah,rear_camera_mp,front_camera_mp,rear_camera_count,rating,reviews,price,display_inch,processor_family,warranty_months
180,Samsung,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium-ion battery,5000.0,20,8.0,3,4.2,444.0,11970,6.4,Snapdragon,12.0
181,Redmi,6 GB RAM,128 GB ROM,,li-polymer battery,4000.0,69,20.0,3,4.5,8007.0,24999,6.39,Snapdragon,12.0
182,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,13.0,2,4.4,25217.0,16984,6.3,Snapdragon,
183,OPPO,4 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,60,16.0,4,4.3,19.0,16990,6.4,Mediatek,12.0
184,Vivo,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,4030.0,13,5.0,1,4.3,1698.0,8450,6.22,Mediatek,12.0
185,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,70,32.0,4,4.4,565.0,23999,6.4,Exynos,12.0
186,Honor,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium polymer battery,4000.0,58,16.0,3,4.4,139.0,16999,6.59,Kirin,
187,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,61,20.0,3,4.3,11.0,17987,6.4,Exynos,12.0
188,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,61,20.0,3,4.3,11.0,17986,6.4,Exynos,12.0
189,Redmi,3 GB RAM,64 GB ROM,,standard battery,5000.0,15,8.0,2,4.2,170.0,9390,6.22,Snapdragon,12.0
190,Realme,8 GB RAM,128 GB ROM,,standard battery,4000.0,87,16.0,4,4.5,2254.0,31999,6.5,Snapdragon,
191,Realme,8 GB RAM,128 GB ROM,,standard battery,4000.0,87,16.0,4,4.5,2254.0,31999,6.5,Snapdragon,
192,Realme,12 GB RAM,256 GB ROM,,standard battery,4200.0,82,32.0,4,4.2,105.0,32999,6.57,Snapdragon,
193,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,15,8.0,2,4.2,170.0,7499,6.22,Snapdragon,12.0
194,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,15,8.0,2,4.2,170.0,8999,6.22,Snapdragon,12.0
195,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,15,8.0,2,4.2,170.0,7990,6.22,Snapdragon,12.0
196,Realme,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,60,13.0,4,4.4,24323.0,10999,6.5,Snapdragon,
197,Realme,4 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,60,13.0,4,4.4,24323.0,11999,6.5,Snapdragon,
198,Realme,6 GB RAM,128 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,2400.0,19999,6.4,Snapdragon,
199,Realme,4 GB RAM,64 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,3955.0,17999,6.4,Snapdragon,
200,Realme,8 GB RAM,128 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,4405.0,20999,6.4,Snapdragon,
201,Realme,6 GB RAM,128 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,2400.0,19999,6.4,Snapdragon,
202,Realme,6 GB RAM,128 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,2400.0,19999,6.4,Snapdragon,
203,Realme,4 GB RAM,64 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,3955.0,17999,6.4,Snapdragon,
204,Vivo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,26,32.0,3,4.5,34388.0,14990,6.53,Snapdragon,
205,Vivo,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,26,32.0,3,4.5,14660.0,15990,6.53,Snapdragon,
206,Tecno,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion polymer battery battery,5000.0,52,16.0,3,4.2,393.0,11499,6.55,Mediatek,13.0
207,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,63,16.0,4,4.8,1.0,14999,6.67,Snapdragon,12.0
208,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,63,16.0,4,4.8,1.0,14999,6.67,Snapdragon,12.0
209,Vivo,8 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium polymer battery,4500.0,60,32.0,4,4.4,1048.0,19990,6.38,Snapdragon,12.0
210,Vivo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,26,32.0,3,4.5,34388.0,14990,6.53,Snapdragon,
211,Lava,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,lithium polymer battery,3950.0,18,13.0,2,4.4,36.0,7777,6.08,Other,12.0
212,Lava,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,lithium polymer battery,3950.0,18,13.0,2,4.4,36.0,7777,6.08,Other,12.0
213,OPPO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4230.0,16,8.0,3,4.3,219.0,14990,6.5,Mediatek,12.0
214,OPPO,8 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,60,16.0,4,4.4,1089.0,18990,6.4,Mediatek,
215,Realme,6 GB RAM,128 GB ROM,,standard battery,4200.0,86,16.0,4,4.4,101.0,24999,6.57,Snapdragon,
216,Realme,8 GB RAM,128 GB ROM,,standard battery,3765.0,53,16.0,2,4.5,5073.0,20999,6.53,Snapdragon,
217,Realme,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4300.0,86,16.0,4,4.4,3991.0,18999,6.6,Snapdragon,
218,Realme,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4300.0,76,16.0,4,4.4,4318.0,16999,6.5,Mediatek,
219,Vivo,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,5000.0,26,32.0,3,4.5,14660.0,15990,6.53,Snapdragon,
220,Redmi,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,li-polymer battery,4500.0,76,20.0,4,4.4,5309.0,16999,6.53,Mediatek,12.0
221,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,li-polymer battery,4500.0,76,20.0,4,4.4,5309.0,17499,6.53,Mediatek,12.0
222,Asus,8 GB RAM,128 GB ROM,,lithium polymer battery,6000.0,82,24.0,3,4.5,205.0,49999,6.59,Snapdragon,12.0
223,Realme,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4300.0,76,16.0,4,4.4,4318.0,16999,6.5,Mediatek,
224,Realme,8 GB RAM,256 GB ROM,,standard battery,4000.0,76,32.0,4,4.5,4405.0,22999,6.4,Snapdragon,
225,Lava,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,lithium polymer battery,3100.0,8,5.0,1,4.1,31.0,5777,5.45,Unisoc,12.0
226,OPPO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium polymer battery,5000.0,24,16.0,4,4.3,157.0,16990,6.5,Snapdragon,12.0
227,Redmi,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,79,32.0,4,4.3,23.0,16999,6.67,Snapdragon,12.0
228,Vivo,4 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-ion battery,5000.0,26,16.0,3,4.4,398.0,14990,6.53,Mediatek,12.0
229,Redmi,3 GB RAM,32 GB ROM,,standard battery,4000.0,56,13.0,2,4.4,17.0,10978,6.3,,12.0
230,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,48,,1,4.4,35.0,14498,6.53,Mediatek,12.0
231,Redmi,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,10831.0,11999,6.26,Snapdragon,12.0
232,Redmi,6 GB RAM,128 GB ROM,,standard battery,4000.0,56,13.0,2,4.4,942.0,13261,6.3,,12.0
233,Realme,8 GB RAM,128 GB ROM,,standard battery,3765.0,53,16.0,2,4.5,5073.0,21999,6.53,Snapdragon,
234,Realme,8 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,4300.0,86,16.0,4,4.4,2036.0,19999,6.6,Snapdragon,
235,Redmi,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,li-polymer battery,4500.0,76,20.0,4,4.4,704.0,18999,6.53,Mediatek,12.0
236,OnePlus,8 GB RAM,128 GB ROM,,standard battery,3800.0,76,16.0,3,4.6,721.0,34834,6.55,Snapdragon,12.0
237,OnePlus,8 GB RAM,256 GB ROM,,standard battery,3800.0,76,16.0,3,4.6,721.0,37100,6.55,Snapdragon,12.0
238,Realme,12 GB RAM,256 GB ROM,,standard battery,4000.0,87,16.0,4,4.6,955.0,36999,6.5,Snapdragon,
239,Redmi,6 GB RAM,128 GB ROM,,standard battery,4000.0,48,13.0,1,4.4,942.0,13499,6.3,,12.0
240,Realme,12 GB RAM,256 GB ROM,,standard battery,4200.0,82,32.0,4,4.2,105.0,32999,6.57,Snapdragon,
241,Vivo,2 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4030.0,13,5.0,1,4.3,1698.0,8290,6.22,Mediatek,12.0
242,Tecno,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-ion polymer battery battery,4000.0,55,32.0,3,4.1,39.0,14999,6.53,Mediatek,13.0
243,iQOO,8 GB RAM,256 GB ROM,,li-ion battery,4440.0,76,16.0,4,4.5,1169.0,37990,6.44,Snapdragon,
244,Vivo,8 GB RAM,256 GB ROM,,lithium-ion battery,4200.0,74,32.0,4,4.4,24.0,37990,6.56,Snapdragon,
245,Samsung,2 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,3000.0,8,5.0,1,4.1,5.0,7844,5.3,Mediatek,12.0
246,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,70,32.0,4,4.4,565.0,23999,6.4,Exynos,12.0
247,Redmi,6 GB RAM,128 GB ROM,,standard battery,4000.0,56,13.0,2,4.4,942.0,13159,6.3,,12.0
248,Redmi,4 GB RAM,64 GB ROM,,standard battery,4000.0,56,13.0,2,4.4,1243.0,11199,6.3,,12.0
249,Vivo,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium polymer battery,4500.0,26,32.0,3,4.4,176.0,19990,6.38,Mediatek,12.0
250,Realme,8 GB RAM,128 GB ROM,,standard battery,3765.0,53,16.0,2,4.5,5073.0,20999,6.53,Snapdragon,
251,Realme,4 GB RAM,128 GB ROM,,standard battery,3765.0,53,16.0,2,4.5,13219.0,17999,6.53,Snapdragon,
252,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,53615.0,12987,6.26,Snapdragon,12.0
253,OPPO,8 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium-ion polymer battery,4000.0,60,32.0,4,4.7,38.0,34990,6.5,Snapdragon,
254,iQOO,8 GB RAM,128 GB ROM,,li-ion battery,4440.0,76,16.0,4,4.5,1169.0,34990,6.44,Snapdragon,
255,iQOO,8 GB RAM,256 GB ROM,,li-ion battery,4440.0,76,16.0,4,4.5,1169.0,37990,6.44,Snapdragon,
256,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,61,20.0,3,4.3,39.0,15999,6.4,Exynos,12.0
257,Samsung,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,82,32.0,4,4.4,78.0,18934,6.4,Exynos,12.0
258,OPPO,8 GB RAM,256 GB ROM,Expandable Upto 256 GB,standard battery,4025.0,87,44.0,4,4.4,216.0,29990,6.4,Mediatek,
259,Realme,6 GB RAM,64 GB ROM,,standard battery,4000.0,87,16.0,4,4.5,154.0,29999,6.5,Snapdragon,
260,Realme,12 GB RAM,256 GB ROM,,standard battery,4000.0,87,16.0,4,4.6,955.0,36999,6.5,Snapdragon,
261,Realme,12 GB RAM,256 GB ROM,,standard battery,4000.0,87,16.0,4,4.6,955.0,35999,6.5,Snapdragon,
262,Samsung,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,82,32.0,4,4.4,78.0,18918,6.4,Exynos,12.0
263,OPPO,2 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-polymer battery,4230.0,15,5.0,2,4.2,220.0,8990,6.22,Other,12.0
264,Redmi,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,li-polymer battery,4500.0,76,20.0,4,4.4,5309.0,15999,6.53,Mediatek,12.0
265,OnePlus,8 GB RAM,256 GB ROM,,standard battery,3800.0,76,16.0,3,4.6,721.0,38899,6.55,Snapdragon,12.0
266,OPPO,8 GB RAM,256 GB ROM,Expandable Upto 256 GB,standard battery,4065.0,69,16.0,3,4.5,127.0,41990,6.6,Snapdragon,
267,OPPO,8 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium-ion polymer battery,4000.0,60,32.0,4,4.4,16.0,34990,6.5,Snapdragon,
268,Vivo,8 GB RAM,256 GB ROM,,lithium-ion battery,4315.0,77,32.0,4,4.4,64.0,49990,6.56,Snapdragon,
269,OPPO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,16.0,2,4.4,11506.0,16990,6.5,Mediatek,12.0
270,Realme,6 GB RAM,64 GB ROM,,standard battery,4000.0,87,16.0,4,4.5,154.0,29999,6.5,Snapdragon,
271,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li polymer battery,3080.0,17,16.0,2,4.4,1867.0,11990,5.99,Snapdragon,12.0
272,Samsung,1 GB RAM,16 GB ROM,Expandable Upto 256 GB,lithium-ion battery,2600.0,8,5.0,1,4.2,731.0,6299,5.0,Other,12.0
273,Honor,4 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium polymer battery,4000.0,58,16.0,3,4.3,1707.0,15999,6.59,Kirin,
274,Samsung,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium-ion battery,5000.0,60,13.0,4,4.2,174.0,17499,6.5,Exynos,12.0
275,Redmi,8 GB RAM,256 GB ROM,,li-polymer battery,4000.0,69,20.0,3,4.5,1884.0,29999,6.39,Snapdragon,12.0
276,Vivo,8 GB RAM,128 GB ROM,,lithium-ion battery,4200.0,74,32.0,4,4.4,24.0,34990,6.56,Snapdragon,
277,OnePlus,8 GB RAM,128 GB ROM,,standard battery,3800.0,76,16.0,3,4.6,721.0,36599,6.55,Snapdragon,12.0
278,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,61,20.0,3,4.3,39.0,15798,6.4,Exynos,12.0
279,Samsung,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium-ion battery,5000.0,20,8.0,3,4.2,444.0,12490,6.4,Snapdragon,12.0
280,Redmi,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,10831.0,11999,6.26,Snapdragon,12.0
281,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 1 TB,lithium-ion battery,4500.0,65,32.0,3,4.5,2616.0,42999,6.7,Snapdragon,12.0
282,Samsung,1 GB RAM,16 GB ROM,Expandable Upto 512 GB,standard battery,3000.0,8,5.0,1,4.5,1.0,6385,5.3,Mediatek,12.0
283,Samsung,8 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,70,32.0,4,4.4,44.0,25999,6.4,Exynos,12.0
284,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,53615.0,13885,6.26,Snapdragon,12.0
285,Samsung,4 GB RAM,128 GB ROM,Expandable Upto 512 GB,standard battery,6000.0,56,16.0,2,4.3,299.0,17958,6.4,,12.0
286,POCO,8 GB RAM,256 GB ROM,Expandable Upto 512 GB,lithium-ion polymer battery,4500.0,76,20.0,4,4.5,5322.0,21499,6.67,Snapdragon,12.0
287,Redmi,4 GB RAM,64 GB ROM,,standard battery,4000.0,56,13.0,2,4.4,1243.0,10900,6.3,,12.0
